index,titulo,URL,index,resumo,check
3793,Crédito consignado com juro menor para CLTs ainda depende de regras e plataforma; entenda,https://g1.globo.com/economia/noticia/2025/02/08/anunciado-pelo-governo-consignado-para-clts-com-garantia-do-fgts-ainda-depende-de-regulamentacao-e-plataforma.ghtml,877.0,"Recursos terão garantia do Fundo de Garantia por Tempo de Serviço (FGTS). Expectativa é que a plataforma, por meio do eSocial, esteja disponível ainda neste ano.",fato
3794,'Crise dos ovos' nos EUA tem relatos de roubo de carga e dúzia a quase R$ 60,https://g1.globo.com/economia/agronegocios/noticia/2025/02/08/crise-dos-ovos-nos-eua-tem-relatos-de-duzia-a-quase-r-60-e-poe-alimento-na-mira-de-criminosos.ghtml,878.0,"Preços enfrentam alta há meses por causa de surtos de gripe aviária. Há uma semana, ladrões levaram 100 mil ovos de um trailer no estado Pensilvânia.",fato
3795,"Qual vai ser o hit do carnaval? Ivete, Léo Santana e Anitta estão no páreo; veja apostas",https://g1.globo.com/pop-arte/musica/noticia/2025/02/08/qual-vai-ser-o-hit-do-carnaval-ivete-leo-santana-e-anitta-estao-no-pareo-veja-apostas.ghtml,879.0,"Nomes de peso disputam com cantor revelação de 2025. Em VÍDEO, g1 avalia músicas que devem bombar na festa; assista",fato
3796,Dois em cada dez acidentes aéreos no Brasil envolveram falha ou mau funcionamento do motor,https://g1.globo.com/sp/sao-paulo/noticia/2025/02/08/dois-em-cada-dez-acidentes-aereos-no-brasil-envolveram-falha-ou-mau-funcionamento-do-motor.ghtml,880.0,"Desde 2015, início da série histórica de dados do Cenipa, foram registrados 1.580 acidentes aéreos no país. Números não incluem o acidente desta sexta-feira (7) em avenida de São Paulo, cuja causa ainda é investigada.",fato
3797,Equador abre as urnas em eleições menos violentas e com Noboa como favorito,https://g1.globo.com/mundo/noticia/2025/02/09/equador-volta-as-urnas-em-eleicoes-menos-violentas-e-com-noboa-como-favorito.ghtml,881.0,"Atual presidente deve disputar 2º turno com esquerdista Luísa González, segundo pesquisas. Em crise história de criminalidade, país enfrentou uma das eleições mais violentas do mundo em 2023, com morte de candidato.",fato
3798,"Super Bowl 2025: veja os comerciais mais caros da TV, que vão ao ar hoje",https://g1.globo.com/economia/midia-e-marketing/noticia/2025/02/09/super-bowl-2025-veja-os-comerciais-mais-caros-da-tv.ghtml,882.0,Pelo menos 10 empresas compraram um espaço de 30 segundos para anunciar seus produtos e serviços por US$ 8 milhões neste ano. Expectativa é de um público de mais de 120 milhões de telespectadores.,fato
3799,"SeráQAbre estreia no circuito de megablocos com participação de Pabllo Vittar, Pocah, Xamã e mais; veja blocos do domingo",https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/09/seraqabre-estreia-no-circuito-de-megablocos-com-participacao-de-pabllo-vittar-pocah-xama-e-mais-veja-blocos-do-domingo.ghtml,883.0,"É a terceira apresentação de um megabloco para o carnaval 2025 no Rio, com uma previsão de público de 50 mil pessoas. O g1 montou uma ferramenta, onde o folião pode buscar os blocos por nome, data, local ou categoria. Monte seu roteiro!",fato
3800,Sabrina Sato agita público em noite de ensaios técnicos na Sapucaí,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/08/sabrina-sato-sapucai.ghtml,884.0,"Com uma fantasia que remete ao mar em tons de azul, rainha de bateria da Vila Isabel desfilou com muito samba no pé e simpatia. Este é o terceiro sábado de testes das escolas do Grupo Especial do Rio.",fato
3801,"'Ainda Estou Aqui' vence Goya, principal premiação do cinema espanhol; troféu é de Melhor Filme íbero-americano",https://g1.globo.com/pop-arte/cinema/oscar/noticia/2025/02/08/ainda-estou-aqui-vence-o-goya-principal-premiacao-espanhola.ghtml,885.0,"Primeira produção original do Globoplay, o filme é dirigido por Walter Salles e concorre ao Oscar.",fato
3802,"Mega-Sena, concurso 2.826: prêmio acumula e vai a R$ 47 milhões",https://g1.globo.com/loterias/noticia/2025/02/08/mega-sena-concurso-2826-resultado.ghtml,886.0,"Veja os números sorteados: 06 - 10 - 20 - 54 - 58 - 60. Quina teve 63 apostas ganhadoras; cada uma vai levar R$ 58.626,58.",fato
3803,"'Todo mundo saiu de casa': moradores relatam medo durante incêndio em fábrica na Ilha do Governador, no Rio",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/08/todo-mundo-saiu-de-casa-moradores-relatam-medo-durante-incendio-em-fabrica-na-ilha-do-governador-no-rio.ghtml,887.0,"Entre as preocupações, estão o medo do sufocamento com a fumaça tóxica e o receio com as explosões. Incêndio começou por volta das 12h30 e foi controlado às 18h20, segundo o Corpo de Bombeiros.",fato
3804,Deslizamento de terra deixa 30 desaparecidos no sudoeste da China,https://g1.globo.com/mundo/noticia/2025/02/08/deslizamento-de-terra-deixa-30-desaparecidos-no-sudoeste-da-china.ghtml,888.0,O presidente chinês Xi Jinping pediu às autoridades que façam todos os esforços para procurar as pessoas desaparecidas e minimizar as vítimas.,fato
3805,ANTES E DEPOIS: Reféns libertados pelo Hamas aparecem mais magros; veja comparação,https://g1.globo.com/mundo/noticia/2025/02/08/antes-e-depois-refens-libertados-pelo-hamas-aparecem-mais-magros-veja-comparacao.ghtml,889.0,"Neste sábado (8), Israel também libertou 183 prisioneiros palestinos. Troca foi a última etapa da 1ª fase do acordo de cessar-fogo entre Israel e Hamas. Segunda parte ainda será debatida e deve levar ao fim da guerra.",fato
3806,Incêndio de grandes proporções atinge fábrica de óleo na Ilha do Governador,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/08/incendio-atinge-fabrica-oleo-ilha.ghtml,890.0,Bombeiros de sete quartéis foram acionados para o combate ao incêndio. O local do fogo é na rua Campo da Ribeira. Não há registro de feridos.,fato
3807,"Líbano anuncia formação de governo, e ex-presidente da Corte Internacional de Justiça se torna premiê do país",https://g1.globo.com/mundo/noticia/2025/02/08/libano-anuncia-formacao-de-governo.ghtml,891.0,"Nawaf Salam, que presidente tribunal da ONU responsável por disputas entre Estados, foi nomeado oficialmente após semanas de negociações entre grupos rivais. País ficou dois anos sem governo e enfrenta crise econômica e sul e capital parcialmente destruídos por bombardeios de Israel.",fato
3808,ANPD investiga RaiaDrogasil por criar publicidade a partir de dados sensíveis de consumidores,https://g1.globo.com/economia/noticia/2025/02/08/anpd-investiga-raiadrogasil-por-criar-publicidade-a-partir-de-dados-sensiveis-de-consumidores.ghtml,892.0,"O processo administrativo investigará possíveis infrações relacionadas à criação de perfis comportamentais. Para o órgão, a rede pode estar envolvida na 'monetização de dados pessoais sensíveis'. A RaiaDrogasil afirma, em nota, que está em conformidade com a LGPD.",fato
3809,Família de menino de 8 anos com altas habilidades da Maré enfrenta dificuldades para acessar ensino de qualidade,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/08/familia-de-menino-de-8-anos-com-altas-habilidades-da-mare-enfrenta-dificuldades-para-acessar-ensino-de-qualidade.ghtml,893.0,"Matriculado no Jardim Botânico e morando na Maré, o garoto recebeu a promessa de que teria transporte da prefeitura. Mas, em 2025, pararam de oferecer o serviço e família não tem condições financeiras.",fato
3810,Olaria tem 3 assassinatos em 1 semana; 2 das vítimas eram irmãos,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/08/mortes-em-olaria.ghtml,894.0,"Lábaro Viana de Oliveira foi morto no dia 31, e Julio C. de Oliveira, nesta sexta (7). O 3º executado foi Luiz Pessanha Santos.",fato
3811,Aluno de escola pública aprovado na USP escolheu medicina após avó sofrer AVC: 'Senti que não conseguia ajudar',https://g1.globo.com/sp/ribeirao-preto-franca/educacao/noticia/2025/02/08/aluno-de-escola-publica-aprovado-na-usp-escolheu-medicina-apos-avo-sofrer-avc-senti-que-nao-conseguia-ajudar.ghtml,895.0,"William Lopez Rodrigues da Silva, de Ribeirão Preto (SP), cuidou da avó durante os meses em que ela morou com a família, o que despertou nele a vontade de ser médico. Mulher morreu antes de neto passar no vestibular.",fato
3812,Hamas liberta mais 3 reféns em acordo de cessar-fogo com Israel,https://g1.globo.com/mundo/noticia/2025/02/08/hamas-refens-acordo-de-cessar-fogo-com-israel.ghtml,896.0,"Neste sábado (8), Israel também libertou 183 prisioneiros palestinos. Troca foi a última etapa da 1ª fase do acordo de cessar-fogo entre Israel e Hamas. 2ª parte ainda será debatida e deve levar a fim da guerra.",fato
3813,Gestão Guti em Guarulhos deixou de construir reservatório em bairro que está há 1 semana embaixo d'água e diz que Tarcísio não enviou verba,https://g1.globo.com/sp/sao-paulo/noticia/2025/02/08/gestao-guti-em-guarulhos-deixou-de-construir-reservatorio-em-bairro-que-esta-ha-1-semana-embaixo-dagua-e-culpa-tarcisio-por-nao-enviar-verba.ghtml,897.0,"A exemplo do Jardim Pantanal, a cidade de Guarulhos ainda tem quatro bairros às margens do Rio Tietê embaixo d'água: Vila Any, Vila Izildinha, Jardim Guaracy e Vila Laurita. Pôlder na Vila Any minimizaria crise, mas desde 2021 não saiu do papel. Governo de SP diz que recebeu documento da prefeitura que necessitava de aprofundamento técnico.",fato
3814,"Com casa alagada há uma semana, família do Jardim Pantanal se muda para telhado",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/08/com-casa-alagada-ha-uma-semana-familia-do-jardim-pantanal-se-muda-para-telhado.ghtml,898.0,O g1 visitou o bairro na Zona Leste de SP que é afetado por enchentes desde os anos 1980 e conversou com moradores que são obrigados a lidar com a situação de formas inusitadas.,fato
3815,O ‘Instagram’ do carnaval de 100 anos atrás: pesquisador revela imagens de antigos estúdios do Rio usados por foliões durante blocos,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/08/o-instagram-do-carnaval-de-100-anos-atras-pesquisador-revela-imagens-de-antigos-estudios-do-rio-usados-por-folioes-durante-blocos.ghtml,899.0,"Imagens reunidas por Rafael Cosme datam de entre 1920 e 1950, quando a Avenida Rio Branco era o principal ponto de reunião de foliões.",fato
3816,Reforma ministerial: mudanças ocorrerão em etapas; 1ª fase será no Planalto e antes do Carnaval,https://g1.globo.com/politica/noticia/2025/02/08/reforma-ministerial-lula-avisa-a-assessores-que-mudancas-ocorrerao-em-etapas-1a-fase-sera-no-planalto-e-antes-do-carnaval.ghtml,900.0,"Lula informou a assessores que pretende fazer a reforma de forma fatiada. Saúde, pastas ocupadas por petistas e cargos de alguns partidos aliados estão na mira. Lira pode ser indicado para Agricultura.",fato
3817,"Empresa que opera lojas da Quiksilver, Billabong e Volcom pede falência nos EUA",https://g1.globo.com/economia/negocios/noticia/2025/02/08/empresa-que-opera-lojas-da-quiksilver-billabong-e-volcom-pede-falencia-nos-eua.ghtml,901.0,"Liberated Brands irá fechar escritórios corporativos e suas 124 lojas físicas no país. Companhia também anunciou a demissão de quase 1,4 mil funcionários.",fato
3818,"Existe código de vestimenta no Grammy? Questionamento surgiu após Bianca Censori, mulher de Kanye West, aparecer nua na premiação",https://g1.globo.com/pop-arte/noticia/2025/02/08/existe-codigo-de-vestimenta-no-grammy-questionamento-surgiu-apos-bianca-censori-mulher-de-kanye-west-aparecer-nua-na-premiacao.ghtml,902.0,"Representantes de artistas indicados ao prêmio informaram que apesar de não estar escrito nada no convite, o traje é de gala. Mas em 2013, um memorando sobre o assunto levantou polêmica.",fato
3819,"Secretário diz que Rio das Pedras, Macacos e Catiri são a ‘coroa da rainha’ do tráfico: ‘Se forem tomadas, logística do CV vai melhorar significativamente’",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/08/secretario-diz-que-rio-das-pedras-macacos-e-catiri-sao-a-coroa-da-rainha-do-trafico-se-forem-tomadas-logistica-do-cv-vai-melhorar-significativamente.ghtml,903.0,Victor Santos foi entrevistado pelo RJ2 para a série de reportagens sobre o aumento da violência na Grande Jacarepaguá. Ele fez um balanço sobre o avanço do domínio da maior facção criminosa do RJ.,fato
3820,Crédito consignado com juro menor para CLTs ainda depende de regras e plataforma; entenda,https://g1.globo.com/economia/noticia/2025/02/08/anunciado-pelo-governo-consignado-para-clts-com-garantia-do-fgts-ainda-depende-de-regulamentacao-e-plataforma.ghtml,904.0,"Recursos terão garantia do Fundo de Garantia por Tempo de Serviço (FGTS). Expectativa é que a plataforma, por meio do eSocial, esteja disponível ainda neste ano.",fato
3821,'Crise dos ovos' nos EUA tem relatos de roubo de carga e dúzia a quase R$ 60,https://g1.globo.com/economia/agronegocios/noticia/2025/02/08/crise-dos-ovos-nos-eua-tem-relatos-de-duzia-a-quase-r-60-e-poe-alimento-na-mira-de-criminosos.ghtml,905.0,"Preços enfrentam alta há meses por causa de surtos de gripe aviária. Há uma semana, ladrões levaram 100 mil ovos de um trailer no estado Pensilvânia.",fato
3822,"Qual vai ser o hit do carnaval? Ivete, Léo Santana e Anitta estão no páreo; veja apostas",https://g1.globo.com/pop-arte/musica/noticia/2025/02/08/qual-vai-ser-o-hit-do-carnaval-ivete-leo-santana-e-anitta-estao-no-pareo-veja-apostas.ghtml,906.0,"Nomes de peso disputam com cantor revelação de 2025. Em VÍDEO, g1 avalia músicas que devem bombar na festa; assista",fato
3823,'Ainda Estou Aqui' perde para 'Emilia Pérez' em Critics Choice Awards,https://g1.globo.com/pop-arte/cinema/noticia/2025/02/07/ainda-estou-aqui-perde-critics-choice-awards-para-emilia-perez.ghtml,907.0,"Premiação aconteceu na noite desta sexta-feira (7), em Santa Monica, na Califórnia (EUA).",fato
3824,Trump diz que vai revogar autorização de Biden para acesso à informação confidencial dos EUA,https://g1.globo.com/mundo/noticia/2025/02/07/trump-diz-que-vai-revogar-autorizacao-de-biden-para-acesso-a-informacao-confidencial-dos-eua.ghtml,908.0,"Ex-presidentes recebem relatórios diários de inteligência após deixar o cargo. Biden tomou medida semelhante contra Trump em 2021, após os ataques ao Capitólio.",fato
3825,Trump assina ordem executiva para cortar assistência financeira à África do Sul,https://g1.globo.com/mundo/noticia/2025/02/07/trump-assina-ordem-executiva-para-cortar-assistencia-financeira-a-africa-do-sul.ghtml,909.0,"O bilionário sul-africano Elon Musk, que é próximo do presidente dos EUA, disse que sul-africanos brancos foram vítimas de ""leis racistas de propriedade"".",fato
3826,Equipes de busca encontram avião de pequeno porte com 10 pessoas a bordo que desapareceu no Alasca,https://g1.globo.com/mundo/noticia/2025/02/07/equipes-de-busca-encontram-aviao-de-pequeno-porte-com-10-pessoas-a-bordo-que-desapareceu-no-alasca.ghtml,910.0,Três corpos foram encontrados dentro da aeronave; todos os ocupantes morreram. Voo entre cidades do estado tinha duração prevista de menos de 1 hora.,fato
3827,Chuva em excesso prejudica colheita da soja no Centro-Oeste,https://g1.globo.com/jornal-nacional/noticia/2025/02/07/chuva-em-excesso-prejudica-colheita-da-soja-no-centro-oeste.ghtml,911.0,"Mesmo assim, a previsão é que o Brasil vai ter uma safra recorde de grãos.",fato
3828,Oscar 2025 vai ser transmitido pela TV Globo,https://g1.globo.com/pop-arte/cinema/noticia/2025/02/07/oscar-2025-vai-ser-transmitido-pela-tv-globo.ghtml,912.0,"Público vai poder assistir à premiação ao vivo e torcer por 'Ainda estou aqui', que tem três indicações.",fato
3829,Resultado do PAS: conheça o primeiro lugar em medicina da UnB,https://g1.globo.com/df/distrito-federal/noticia/2025/02/07/resultado-do-pas-conheca-o-primeiro-lugar-em-medicina-da-unb.ghtml,913.0,Adolescente de 18 anos fez ensino médio em escola particular de Brasília. Matheus Yida foi ao campus conferir resultado e tomou 'um banho' de tinta e farinha no trote dos veteranos.,fato
3830,Prefeito vai pedir que Rio seja reconhecido como 'capital honorária' do Brasil,https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/07/prefeito-vai-pedir-que-rio-seja-reconhecido-como-capital-honoraria-do-brasil.ghtml,914.0,Eduardo Paes já conversou com presidente Lula sobre o assunto. Medida oficializaria a cidade como principal cartão postal do país.,fato
3831,AGU fala em potencial 'impacto negativo' de nova política de moderação da Meta e pede agilidade ao Supremo,https://g1.globo.com/politica/noticia/2025/02/07/agu-fala-em-potencial-impacto-negativo-de-nova-politica-de-moderacao-da-meta-e-pede-agilidade-ao-supremo.ghtml,915.0,"Em janeiro, empresa dona do Instagram e do Facebook anunciou que começaria a encerrar seu programa de verificação de fatos. STF julga, desde 2024, ação sobre responsabilidade das redes.",fato
3832,Policiais são presos em operação que investiga esquema de empréstimos ilegais e extorsões em RO e outros 5 estados,https://g1.globo.com/ro/rondonia/noticia/2025/02/07/operacao-soldados-da-usura-mp.ghtml,916.0,"Justiça determinou bloqueio de mais de R$ 73 milhões dos suspeitos; mais de 50 mandados são cumpridos, 9 deles de prisão.",fato
3833,"Advogado Márcio Carpena e piloto: quem são as vítimas do acidente aéreo na Barra Funda, em SP",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/07/advogado-de-porto-alegre-e-piloto-veja-quem-sao-as-vitimas-do-aviao-que-caiu-na-zona-oeste-de-sp.ghtml,917.0,Aeronave do modelo King Air F90 despencou em avenida movimentada poucos minutos após decolar. Um ônibus foi atingido e pegou fogo. Voo ia para Porto Alegre.,fato
3834,Mortes por bebida alcoólica adulterada na Turquia passam de 70 em 2025,https://g1.globo.com/mundo/noticia/2025/02/07/mortes-bebida-alcoolica-adulterada-turquia-passam-de-70-em-2025.ghtml,918.0,"Segundo levantamento da AFP, 33 pessoas morreram em Ancara, capital turca, e 38 em Istambul. Dezenas estão hospitalizados na UTI.",fato
3835,USAID: Trump manterá apenas 6% dos funcionários da agência de ajuda humanitária,https://g1.globo.com/mundo/noticia/2025/02/07/usaid-trump-mantera-apenas-6percent-dos-funcionarios-da-agencia-de-ajuda-humanitaria.ghtml,919.0,"Trump anunciou na terça que fechará agência governamental, que é responsável por cerca de 40% de toda a ajuda humanitária aplicada no mundo. Elon Musk chamou órgão de 'ninho de vermes'.",fato
3836,"Piloto de avião que caiu em avenida de SP disse que precisava retornar imediatamente, aponta áudio; OUÇA",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/07/em-audio-outro-piloto-diz-que-ouviu-comandante-de-aviao-que-caiu-em-avenida-de-sp-pedir-a-torre-para-retornar-imediatamente.ghtml,920.0,"Queda foi registrada na Avenida Marquês de São Vicente, na altura do número 1.874, na manhã desta sexta-feira (7); vítimas são o advogado e dono da aeronave Márcio Louzada Carpena, de 49 anos, e o piloto Gustavo Carneiro Medeiros.",fato
3837,Trump diz que vai demitir alguns agentes do FBI que investigaram ataques de 6 de janeiro,https://g1.globo.com/mundo/noticia/2025/02/07/trump-diz-que-vai-demitir-alguns-agentes-do-fbi-que-investigaram-ataques-de-6-de-janeiro.ghtml,921.0,"No fim de janeiro, Procuradoria-Geral dos EUA pediu para que FBI entregasse lista de funcionários que trabalharam no caso. Autoridade chegou a informar que agentes não seriam punidos.",fato
3838,Hugo Motta diz que ataques de 8 de janeiro não foram tentativa de golpe e diz que Câmara pode analisar anistia,https://g1.globo.com/politica/noticia/2025/02/07/hugo-motta-diz-que-ataques-de-8-de-janeiro-nao-foram-tentativa-de-golpe-e-defende-penas-menores.ghtml,922.0,"Em entrevista a uma rádio de João Pessoa, presidente da Câmara reconheceu a gravidade da depredação das sedes dos Três Poderes. Mas, segundo ele, não houve uma coordenação política por trás.",fato
3839,Trump diz que vai conversar com a Coreia do Norte e fala em desnuclearização; Pyongyang reage,https://g1.globo.com/mundo/noticia/2025/02/07/trump-diz-que-vai-conversar-com-a-coreia-do-norte-e-fala-em-desnuclearizacao.ghtml,923.0,"Presidente dos EUA discutiu questão com o primeiro-ministro do Japão, Shigeru Ishiba. Países querem conter aumento da cooperação militar entre Coreia do Norte e Rússia.",fato
3840,Investigação aponta que policiais suspeitos de integrar esquema de empréstimos ilegais agiam como agiotas,https://g1.globo.com/ro/rondonia/noticia/2025/02/07/policiais-presos-durante-operacao-em-ro-agiam-como-agiotas-vitimas-foram-ameacadas-de-morte-e-agredidas.ghtml,924.0,Vítimas foram ameaçadas de morte e agredidas. Empréstimos eram concedidos com juros exorbitantes e caso as vítimas não pagassem os valores eram ameaçadas de,fato
3841,Nunes diz que pretende anistiar motociclistas que foram multados em SP por trabalharem para a 99 e Uber Motos,https://g1.globo.com/sp/sao-paulo/noticia/2025/02/07/nunes-diz-que-pretende-anistiar-motociclistas-que-foram-multados-em-sp-por-trabalharem-para-a-99-e-uber-motos.ghtml,925.0,"Em entrevista ao programa 'Profissão Repórter', da TV Globo, o prefeito disse que pretende enviar à Câmara Municipal um projeto de lei para cancelar as multas de cerca de R$ 7 mil, impostas aos motociclistas alvo de fiscalização da gestão municipal durante a quebra de braço as empresas de aplicativos.",fato
3842,FOTOS: destroços do avião que caiu em SP ficam espalhados ao longo da avenida em que houve o acidente,https://g1.globo.com/sp/sao-paulo/noticia/2025/02/07/fotos-pecas-do-aviao-que-caiu-em-sp-ficaram-espalhadas-ao-longo-da-avenida-em-que-houve-o-acidente.ghtml,926.0,"Durante tentativa de pouso forçado, aeronave de pequeno porte bateu em uma árvore e em um poste de sinalização na Zona Oeste. Destroços ficaram espalhadas pela via e se concentraram cerca de 200 metros antes do local em que a aeronave explodiu.",fato
3843,Jovem diz que se levantou de banco de ônibus atingido por avião momentos antes do acidente: 'Caí nas pessoas e vi fogo ao redor',https://g1.globo.com/sp/sao-paulo/noticia/2025/02/07/jovem-diz-que-se-levantou-de-banco-de-onibus-atingido-por-aviao-momentos-antes-do-acidente-cai-nas-pessoas-e-vi-fogo-ao-redor.ghtml,927.0,"Letícia Moraes, de 25 anos, estava indo trabalhar. Ela não ficou ferida. Ao todo, sete pessoas foram socorridas pelo Corpo de Bombeiros, dentre elas, o motorista do ônibus atingido pela aeronave, que estava em estado de choque.",fato
3844,Acidentes aéreos e mortes no Brasil cresceram nos últimos anos; veja números da FAB,https://g1.globo.com/politica/noticia/2025/02/07/acidentes-aereos-e-mortes-tem-aumentando-no-brasil-nos-ultimos-anos-veja-numeros-da-fab.ghtml,928.0,"Painel sobre acidentes aéreos chegou a registrar queda por 4 anos seguidos, mas passou a mostrar aumento na comparação entre 2023 e 2022 e assim tem se mantido. Queda de avião em SP nesta sexta deixou dois mortos.",fato
3845,Bloquinhos infantis: confira programação para crianças no carnaval do Rio,https://g1.globo.com/rj/rio-de-janeiro/carnaval/2025/noticia/2025/02/07/bloquinhos-infantis-confira-programacao-para-criancas-no-carnaval-do-rio.ghtml,929.0,O g1 preparou um roteiro de bloquinhos infantis para a criançada curtir com muita brincadeira e purpurina.,fato
3846,Chevrolet paralisa produção do Onix em Gravataí,https://g1.globo.com/carros/noticia/2025/02/07/chevrolet-paralisa-producao-do-onix-em-gravatai.ghtml,930.0,"Segundo o sindicato dos metalúrgicos, cerca de 1 mil funcionários podem ser afetados pela interrupção na produção. Montadora diz que negociação está em curso.",fato
3847,Zelensky diz que aceitaria acordo com Trump sobre terras raras: 'Precisamos deter Putin e proteger o que temos',https://g1.globo.com/mundo/ucrania-russia/noticia/2025/02/07/zelensky-diz-que-aceita-acordo-com-trump-precisamos-deter-putin-e-proteger-o-que-temos.ghtml,931.0,"Em entrevista à agência Reuters, o presidente da Ucrânia diz que vai oferecer uma parceria para os Estados Unidos em troca de garantias de segurança. Segundo ele, a Ucrânia tem as maiores reservas de titânio da Europa.",fato
3848,'DE VOLTA AO PLÁSTICO': Trump diz que vai assinar decreto pra acabar com incentivo 'ridículo' de Biden aos canudos de papel,https://g1.globo.com/mundo/noticia/2025/02/07/de-volta-ao-plastico-trump-diz-que-vai-assinar-decreto-pra-acabar-com-o-incentivo-ridiculo-de-biden-aos-canudos-de-papel.ghtml,932.0,Presidente dos EUA anunciou a medida em sua rede social.,fato
3849,Zelensky diz que aceitaria acordo com Trump sobre terras raras: 'Precisamos deter Putin e proteger o que temos',https://g1.globo.com/mundo/ucrania-russia/noticia/2025/02/07/zelensky-diz-que-aceita-acordo-com-trump-precisamos-deter-putin-e-proteger-o-que-temos.ghtml,933.0,"Em entrevista à agência Reuters, o presidente da Ucrânia diz que vai oferecer uma parceria para os Estados Unidos em troca de garantias de segurança. Segundo ele, a Ucrânia tem as maiores reservas de titânio da Europa.",fato
3850,'DE VOLTA AO PLÁSTICO': Trump diz que vai assinar decreto pra acabar com incentivo 'ridículo' de Biden aos canudos de papel,https://g1.globo.com/mundo/noticia/2025/02/07/de-volta-ao-plastico-trump-diz-que-vai-assinar-decreto-pra-acabar-com-o-incentivo-ridiculo-de-biden-aos-canudos-de-papel.ghtml,934.0,Presidente dos EUA anunciou a medida em sua rede social.,fato
3851,"Balança comercial tem superávit de US$ 2,1 bilhões em janeiro, pior resultado para o mês em três anos",https://g1.globo.com/economia/noticia/2025/02/07/balanca-comercial-tem-superavit-de-us-21-bilhoes-em-janeiro-pior-resultado-para-o-mes-em-tres-anos.ghtml,935.0,"Queda do saldo positivo está relacionado tanto com queda das exportações quanto com aumento de compras do exterior. Vendas para a China e para os EUA caíram, enquanto exportações para União Europeia e Argentina avançaram.",fato
3852,g1 Ouviu #301 – Brenno e Matheus: o sucesso de 'Descer pra BC',https://g1.globo.com/podcast/g1-ouviu/noticia/2025/02/07/g1-ouviu-301-brenno-e-matheus-o-sucesso-de-descer-pra-bc.ghtml,936.0,"Dupla do Paraná tem dez anos de carreira, mas foi só no fim do ano passado que ficaram conhecidos pelo Brasil todo com a faixa. No g1 Ouviu, eles falam sobre a história do duo, da faixa e ainda contam o que esperam para o futuro.",fato
3853,Avião que caiu em SP ficou em hangar durante uma semana para manutenção; funcionário disse que aeronave estava apta para voar,https://g1.globo.com/sp/sao-paulo/noticia/2025/02/07/aviao-que-caiu-em-sp-ficou-em-hangar-durante-uma-semana-para-manutencao-funcionario-disse-que-aeronave-estava-apta-para-voar.ghtml,937.0,"Dois corpos foram encontrados carbonizados dentro do avião e outras sete pessoas foram socorridas em solo. Força Aérea Brasileira disse que investigação sobre o acidente começa com a coleta e confirmação de dados, preservação dos elementos e verificação inicial de danos causados.",fato
3854,"Novo Plano Diretor do Rio completa 1 ano, e moradores de comunidades cobram soluções para desafios históricos",https://g1.globo.com/rj/rio-de-janeiro/noticia/2025/02/07/novo-plano-diretor-do-rio-completa-1-ano.ghtml,938.0,O documento guia o planejamento urbano da cidade até 2033. Foi a primeira vez que as favelas ganharam um capítulo exclusivo.,fato
3855,PIX fora do ar: clientes relatam problemas para pagamentos em diversos bancos,https://g1.globo.com/economia/noticia/2025/02/07/problemas-para-pagamento-com-pix-em-diversos-bancos.ghtml,939.0,"Relatos nas redes sociais mostram que os bancos Bradesco, Itaú, Nubank e PicPay apresentavam instabilidade no PIX no início da tarde desta sexta-feira (7). BC diz que situação está retomando a normalidade.",fato
3856,"'Vou esperar ser provocado', 'vamos analisando': as falas de Motta sobre pena menor para fichas-suja e para  golpistas do 8/1",https://g1.globo.com/politica/noticia/2025/02/07/vou-esperar-ser-provocado-vamos-analisando-as-falas-de-motta-sobre-pena-menor-para-fichas-suja-e-para-golpistas-do-8-de-janeiro.ghtml,940.0,"Presidente da Câmara foi eleito no início do mês com apoio de governistas e oposição. Temas agradam a grupo de Bolsonaro, e podem até reabilitar ex-presidente a disputar eleições.",fato
3857,"Motociclista e idosa estão entre feridos em queda de avião na Barra Funda, em SP; veja quem são as vítimas",https://g1.globo.com/sp/sao-paulo/noticia/2025/02/07/motociclista-e-idosa-estao-entre-feridos-em-queda-de-aviao-na-barra-funda-em-sp-veja-quem-sao-as-vitimas.ghtml,941.0,"Ao todo, sete pessoas ficaram feridas, segundo a Polícia Civil. Entre elas estava o motorista do ônibus atingido pela aeronave, que estava em estado de choque.",fato
3858,"'Cocaína não é pior que uísque', diz presidente da Colômbia",https://g1.globo.com/mundo/noticia/2025/02/07/cocaina-nao-e-pior-que-uisque-diz-presidente-da-colombia.ghtml,942.0,"Em reunião com gabinete, presidente colombiano afirmou também que droga só é ilegal por ser produzida na América Latina e que, caso regulamentada, 'venderia como vinho'. Fala ocorre em meio a onda de violência em principal região de plantação de folha de coca na Colômbia.",fato
